OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
shape,iterativefit,down_jesRelativeJEREC1,0,0.8,1.6,20.0,30.0,0.28,0.3299999999999999,-2960.5973846663373*(x-0.28)*(x-0.28)*(x-0.28)+240.90787712211085*(x-0.28)*(x-0.28)+0.0*(x-0.28)+1.2055394649505615
shape,iterativefit,down_jesRelativeJEREC1,0,0.8,1.6,20.0,30.0,0.3299999999999999,0.6825,-0.0703351604610548*(x-0.32999999999999996)*(x-0.32999999999999996)*(x-0.32999999999999996)-2.6384235139964067*(x-0.32999999999999996)*(x-0.32999999999999996)+1.8863073272135837*(x-0.32999999999999996)+1.4377344846725464
shape,iterativefit,down_jesRelativeJEREC1,0,0.8,1.6,20.0,30.0,0.6825,1.1,1.7717365026474
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,20.0,30.0,-15.0,0.0,0.9312645196914673
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,20.0,30.0,0.0,0.005,0.9312645196914673
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,20.0,30.0,0.005,0.0125,-22024.455711297385*(x-0.005)*(x-0.005)*(x-0.005)+512.4607412396783*(x-0.005)*(x-0.005)+0.0*(x-0.005)+0.9312645196914673
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,20.0,30.0,0.0125,0.0175,-107935.20136045029*(x-0.0125)*(x-0.0125)*(x-0.0125)+1212.8447149447275*(x-0.0125)*(x-0.0125)+3.9702842173137407*(x-0.0125)+0.9507988691329956
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,20.0,30.0,0.0175,0.0225,-28812.093163871883*(x-0.0175)*(x-0.0175)*(x-0.0175)+304.27561207435065*(x-0.0175)*(x-0.0175)+8.003591264727245*(x-0.0175)+0.9874795079231262
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,20.0,30.0,0.0225,0.0275,-361999.14737844944*(x-0.0225)*(x-0.0225)*(x-0.0225)+1826.4495655203357*(x-0.0225)*(x-0.0225)+8.885440398180359*(x-0.0225)+1.0315028429031372
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,20.0,30.0,0.0275,0.0325,6610.219706282365*(x-0.0275)*(x-0.0275)*(x-0.0275)-137.16849202506413*(x-0.0275)*(x-0.0275)+0.0*(x-0.0275)+1.0763413906097412
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,20.0,30.0,0.0325,0.0375,185708.34897874275*(x-0.0325)*(x-0.0325)*(x-0.0325)-1305.2207731126257*(x-0.0325)*(x-0.0325)-0.875918442279464*(x-0.0325)+1.0737384557724
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,20.0,30.0,0.0375,0.0424999999999999,-730964.199126155*(x-0.037500000000000006)*(x-0.037500000000000006)*(x-0.037500000000000006)+5967.223720850503*(x-0.037500000000000006)*(x-0.037500000000000006)+0.0*(x-0.037500000000000006)+1.0599418878555298
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,20.0,30.0,0.0424999999999999,0.0475,-51486.507475759514*(x-0.042499999999999996)*(x-0.042499999999999996)*(x-0.042499999999999996)-98.84342133615331*(x-0.042499999999999996)*(x-0.042499999999999996)+4.849922274043505*(x-0.042499999999999996)+1.117751955986023
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,20.0,30.0,0.0475,0.055,444933.8559751158*(x-0.0475)*(x-0.0475)*(x-0.0475)-5005.505879720053*(x-0.0475)*(x-0.0475)+0.0*(x-0.0475)+1.1330946683883667
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,20.0,30.0,0.055,0.065,-166966.67671203605*(x-0.055)*(x-0.055)*(x-0.055)+2504.500150680541*(x-0.055)*(x-0.055)+0.0*(x-0.055)+1.0392414331436157
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,20.0,30.0,0.065,0.0825,9241.354361219932*(x-0.065)*(x-0.065)*(x-0.065)-242.58555198202322*(x-0.065)*(x-0.065)+0.0*(x-0.065)+1.1227247714996338
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,20.0,30.0,0.0825,0.115,-1453.2211858335374*(x-0.0825)*(x-0.0825)*(x-0.0825)+86.45278955169009*(x-0.0825)*(x-0.0825)+0.0*(x-0.0825)+1.0979608297348022
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,20.0,30.0,0.115,0.16,-315.4127018009221*(x-0.115)*(x-0.115)*(x-0.115)+10.01772750211964*(x-0.115)*(x-0.115)+1.0145366882498341*(x-0.115)+1.139390230178833
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,20.0,30.0,0.16,0.21,586.1491228169197*(x-0.16)*(x-0.16)*(x-0.16)-51.4343692115247*(x-0.16)*(x-0.16)+0.0*(x-0.16)+1.1765882968902588
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,20.0,30.0,0.21,0.26,152.44856129348142*(x-0.21)*(x-0.21)*(x-0.21)-3.960457096755382*(x-0.21)*(x-0.21)-0.7473185000255731*(x-0.21)+1.121271014213562
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,20.0,30.0,0.26,0.31,-4060.5373382568387*(x-0.26)*(x-0.26)*(x-0.26)+304.5403003692628*(x-0.26)*(x-0.26)+0.0*(x-0.26)+1.09306001663208
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,20.0,30.0,0.31,0.36,1488.9415899815483*(x-0.31)*(x-0.31)*(x-0.31)-144.38535769731962*(x-0.31)*(x-0.31)+0.0*(x-0.31)+1.3468436002731323
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,20.0,30.0,0.36,0.415,799.255362540869*(x-0.36)*(x-0.36)*(x-0.36)-40.24766994449802*(x-0.36)*(x-0.36)-3.271473844870351*(x-0.36)+1.1719979047775269
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,20.0,30.0,0.415,0.7275,-0.7214308917569985*(x-0.41500000000000004)*(x-0.41500000000000004)*(x-0.41500000000000004)+1.0509309284418742*(x-0.41500000000000004)*(x-0.41500000000000004)-0.44547512370673814*(x-0.41500000000000004)+1.003293752670288
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,20.0,30.0,0.7275,1.1,0.9446964263916017
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,30.0,40.0,-15.0,0.0,0.806018054485321
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,30.0,40.0,0.0,0.0025,0.806018054485321
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,30.0,40.0,0.0025,0.0075,-1879.2700376442901*(x-0.0025)*(x-0.0025)*(x-0.0025)-186.34172697547558*(x-0.0025)*(x-0.0025)+22.344762086868293*(x-0.0025)+0.806018054485321
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,30.0,40.0,0.0075,0.0125,171247.76352768115*(x-0.0075)*(x-0.0075)*(x-0.0075)-1042.5805446138816*(x-0.0075)*(x-0.0075)+20.340399564290216*(x-0.0075)+0.9128484129905701
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,30.0,40.0,0.0125,0.0175,-684169.8097763384*(x-0.0125)*(x-0.0125)*(x-0.0125)+4370.188427487559*(x-0.0125)*(x-0.0125)+22.758176382727495*(x-0.0125)+1.0098918676376343
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,30.0,40.0,0.0175,0.0225,-230233.33053954138*(x-0.0175)*(x-0.0175)*(x-0.0175)+212.01748660878923*(x-0.0175)*(x-0.0175)+15.147324924377694*(x-0.0175)+1.1474162340164185
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,30.0,40.0,0.0225,0.0275,1689739.2272949207*(x-0.0225)*(x-0.0225)*(x-0.0225)-12673.044204711909*(x-0.0225)*(x-0.0225)+0.0*(x-0.0225)+1.199674129486084
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,30.0,40.0,0.0275,0.0325,-200984.8513364792*(x-0.0275)*(x-0.0275)*(x-0.0275)+3438.9538358449927*(x-0.0275)*(x-0.0275)+0.0*(x-0.0275)+1.0940654277801514
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,30.0,40.0,0.0325,0.0375,-2970136.538958541*(x-0.0325)*(x-0.0325)*(x-0.0325)+20344.456591367678*(x-0.0325)*(x-0.0325)+19.31567450821399*(x-0.0325)+1.1549161672592163
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,30.0,40.0,0.0375,0.0424999999999999,1780290.6036377056*(x-0.037500000000000006)*(x-0.037500000000000006)*(x-0.037500000000000006)-13352.179527282766*(x-0.037500000000000006)*(x-0.037500000000000006)+0.0*(x-0.037500000000000006)+1.3888388872146606
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,30.0,40.0,0.0424999999999999,0.0475,-1504413.6047363242*(x-0.042499999999999996)*(x-0.042499999999999996)*(x-0.042499999999999996)+11283.102035522441*(x-0.042499999999999996)*(x-0.042499999999999996)+0.0*(x-0.042499999999999996)+1.2775707244873047
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,30.0,40.0,0.0475,0.0525,1474431.9915771445*(x-0.0475)*(x-0.0475)*(x-0.0475)-11058.239936828593*(x-0.0475)*(x-0.0475)+0.0*(x-0.0475)+1.3715965747833252
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,30.0,40.0,0.0525,0.0574999999999999,-1868579.8645019636*(x-0.052500000000000005)*(x-0.052500000000000005)*(x-0.052500000000000005)+14014.3489837647*(x-0.052500000000000005)*(x-0.052500000000000005)+0.0*(x-0.052500000000000005)+1.2794445753097534
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,30.0,40.0,0.0574999999999999,0.0625,1599517.8222656206*(x-0.057499999999999996)*(x-0.057499999999999996)*(x-0.057499999999999996)-11996.383666992166*(x-0.057499999999999996)*(x-0.057499999999999996)+0.0*(x-0.057499999999999996)+1.3962308168411255
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,30.0,40.0,0.0625,0.0675,-1514812.469482418*(x-0.0625)*(x-0.0625)*(x-0.0625)+11361.093521118144*(x-0.0625)*(x-0.0625)+0.0*(x-0.0625)+1.296260952949524
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,30.0,40.0,0.0675,0.0725,3112747.192382804*(x-0.0675)*(x-0.0675)*(x-0.0675)-23345.603942871054*(x-0.0675)*(x-0.0675)+0.0*(x-0.0675)+1.3909367322921753
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,30.0,40.0,0.0725,0.0775,-3102462.768554705*(x-0.07250000000000001)*(x-0.07250000000000001)*(x-0.07250000000000001)+23268.470764160244*(x-0.07250000000000001)*(x-0.07250000000000001)+0.0*(x-0.07250000000000001)+1.1963900327682495
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,30.0,40.0,0.0775,0.0849999999999999,234454.1196469914*(x-0.0775)*(x-0.0775)*(x-0.0775)-2637.608846028651*(x-0.0775)*(x-0.0775)+0.0*(x-0.0775)+1.3902939558029175
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,30.0,40.0,0.0849999999999999,0.0975,-185110.8398437495*(x-0.08499999999999999)*(x-0.08499999999999999)*(x-0.08499999999999999)+3470.828247070306*(x-0.08499999999999999)*(x-0.08499999999999999)+0.0*(x-0.08499999999999999)+1.3408387899398804
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,30.0,40.0,0.0975,0.13,4218.141870928396*(x-0.0975)*(x-0.0975)*(x-0.0975)-205.6344162077593*(x-0.0975)*(x-0.0975)+0.0*(x-0.0975)+1.5216110944747925
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,30.0,40.0,0.13,0.5825,2.452696291417386*(x-0.13)*(x-0.13)*(x-0.13)+0.0*(x-0.13)*(x-0.13)+0.0*(x-0.13)+1.4492106437683105
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,30.0,40.0,0.5825,1.1,1.6764583587646484
shape,iterativefit,down_jesRelativeJEREC1,0,0.8,1.6,30.0,40.0,-15.0,0.0,0.859780490398407
shape,iterativefit,down_jesRelativeJEREC1,0,0.8,1.6,30.0,40.0,0.0,0.0025,0.859780490398407
shape,iterativefit,down_jesRelativeJEREC1,0,0.8,1.6,30.0,40.0,0.0025,0.0075,-1179.7763907247831*(x-0.0025)*(x-0.0025)*(x-0.0025)-124.81768031749499*(x-0.0025)*(x-0.0025)+15.790265798568731*(x-0.0025)+0.859780490398407
shape,iterativefit,down_jesRelativeJEREC1,0,0.8,1.6,30.0,40.0,0.0075,0.0125,64055.174476742395*(x-0.0075)*(x-0.0075)*(x-0.0075)-445.09355270120665*(x-0.0075)*(x-0.0075)+14.453605766089423*(x-0.0075)+0.9354639053344727
shape,iterativefit,down_jesRelativeJEREC1,0,0.8,1.6,30.0,40.0,0.0125,0.0175,-682345.815810389*(x-0.0125)*(x-0.0125)*(x-0.0125)+3636.912786094615*(x-0.0125)*(x-0.0125)+14.806808324833035*(x-0.0125)+1.0046114921569824
shape,iterativefit,down_jesRelativeJEREC1,0,0.8,1.6,30.0,40.0,0.0175,0.0225,158718.1091308596*(x-0.0175)*(x-0.0175)*(x-0.0175)-1190.3858184814464*(x-0.0175)*(x-0.0175)+0.0*(x-0.0175)+1.0842751264572144
shape,iterativefit,down_jesRelativeJEREC1,0,0.8,1.6,30.0,40.0,0.0225,0.0275,-1213130.9509277337*(x-0.0225)*(x-0.0225)*(x-0.0225)+9098.482131958004*(x-0.0225)*(x-0.0225)+0.0*(x-0.0225)+1.0743552446365356
shape,iterativefit,down_jesRelativeJEREC1,0,0.8,1.6,30.0,40.0,0.0275,0.0325,396812.4389648435*(x-0.0275)*(x-0.0275)*(x-0.0275)-2976.093292236327*(x-0.0275)*(x-0.0275)+0.0*(x-0.0275)+1.150175929069519
shape,iterativefit,down_jesRelativeJEREC1,0,0.8,1.6,30.0,40.0,0.0325,0.0375,-83089.30633005862*(x-0.0325)*(x-0.0325)*(x-0.0325)+838.2675765721677*(x-0.0325)*(x-0.0325)+0.0*(x-0.0325)+1.1253751516342163
shape,iterativefit,down_jesRelativeJEREC1,0,0.8,1.6,30.0,40.0,0.0375,0.0424999999999999,-9433.208153166854*(x-0.037500000000000006)*(x-0.037500000000000006)*(x-0.037500000000000006)+54.802361234488934*(x-0.037500000000000006)*(x-0.037500000000000006)+2.150977790967277*(x-0.037500000000000006)+1.1359456777572632
shape,iterativefit,down_jesRelativeJEREC1,0,0.8,1.6,30.0,40.0,0.0424999999999999,0.0475,-66467.26913267764*(x-0.042499999999999996)*(x-0.042499999999999996)*(x-0.042499999999999996)+299.3534393126175*(x-0.042499999999999996)*(x-0.042499999999999996)+1.9915107918246544*(x-0.042499999999999996)+1.146891474723816
shape,iterativefit,down_jesRelativeJEREC1,0,0.8,1.6,30.0,40.0,0.0475,0.0525,1044898.9868164033*(x-0.0475)*(x-0.0475)*(x-0.0475)-7836.742401123032*(x-0.0475)*(x-0.0475)+0.0*(x-0.0475)+1.15602445602417
shape,iterativefit,down_jesRelativeJEREC1,0,0.8,1.6,30.0,40.0,0.0525,0.0574999999999999,-3482372.2839355664*(x-0.052500000000000005)*(x-0.052500000000000005)*(x-0.052500000000000005)+26117.7921295167*(x-0.052500000000000005)*(x-0.052500000000000005)+0.0*(x-0.052500000000000005)+1.0907182693481445
shape,iterativefit,down_jesRelativeJEREC1,0,0.8,1.6,30.0,40.0,0.0574999999999999,0.0625,3258031.8450927646*(x-0.057499999999999996)*(x-0.057499999999999996)*(x-0.057499999999999996)-24435.238838195757*(x-0.057499999999999996)*(x-0.057499999999999996)+0.0*(x-0.057499999999999996)+1.3083665370941162
shape,iterativefit,down_jesRelativeJEREC1,0,0.8,1.6,30.0,40.0,0.0625,0.0675,-823389.00216301*(x-0.0625)*(x-0.0625)*(x-0.0625)+6714.391452465439*(x-0.0625)*(x-0.0625)+0.0*(x-0.0625)+1.1047395467758179
shape,iterativefit,down_jesRelativeJEREC1,0,0.8,1.6,30.0,40.0,0.0675,0.075,55238.59596638912*(x-0.0675)*(x-0.0675)*(x-0.0675)-702.233586344302*(x-0.0675)*(x-0.0675)+5.389739362428603*(x-0.0675)+1.1696757078170776
shape,iterativefit,down_jesRelativeJEREC1,0,0.8,1.6,30.0,40.0,0.075,0.0849999999999999,-81586.00850712498*(x-0.07500000000000001)*(x-0.07500000000000001)*(x-0.07500000000000001)+1014.9026957772599*(x-0.07500000000000001)*(x-0.07500000000000001)+4.177748636592243*(x-0.07500000000000001)+1.1939018964767456
shape,iterativefit,down_jesRelativeJEREC1,0,0.8,1.6,30.0,40.0,0.0849999999999999,0.0975,65239.013671874825*(x-0.08499999999999999)*(x-0.08499999999999999)*(x-0.08499999999999999)-1223.231506347654*(x-0.08499999999999999)*(x-0.08499999999999999)+0.0*(x-0.08499999999999999)+1.255583643913269
shape,iterativefit,down_jesRelativeJEREC1,0,0.8,1.6,30.0,40.0,0.0975,0.125,-13072.984303205565*(x-0.0975)*(x-0.0975)*(x-0.0975)+568.3656844340821*(x-0.0975)*(x-0.0975)+0.0*(x-0.0975)+1.1918736696243286
shape,iterativefit,down_jesRelativeJEREC1,0,0.8,1.6,30.0,40.0,0.125,0.1699999999999999,202.90007324767592*(x-0.125)*(x-0.125)*(x-0.125)-25.448991102425715*(x-0.125)*(x-0.125)+1.6007795059768954*(x-0.125)+1.349822998046875
shape,iterativefit,down_jesRelativeJEREC1,0,0.8,1.6,30.0,40.0,0.1699999999999999,0.6025,-0.6153668540359525*(x-0.16999999999999998)*(x-0.16999999999999998)*(x-0.16999999999999998)-0.22851283637852504*(x-0.16999999999999998)*(x-0.16999999999999998)+0.5429882517382122*(x-0.16999999999999998)+1.3888131380081177
shape,iterativefit,down_jesRelativeJEREC1,0,0.8,1.6,30.0,40.0,0.6025,1.1,1.5311264991760254
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,30.0,40.0,-15.0,0.0,0.9342582821846008
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,30.0,40.0,0.0,0.0025,0.9342582821846008
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,30.0,40.0,0.0025,0.0075,-18562.849299113615*(x-0.0025)*(x-0.0025)*(x-0.0025)+494.2706025441522*(x-0.0025)*(x-0.0025)+0.0*(x-0.0025)+0.9342582821846008
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,30.0,40.0,0.0075,0.0125,-739987.4544054728*(x-0.0075)*(x-0.0075)*(x-0.0075)+6061.280456816388*(x-0.0075)*(x-0.0075)+3.5504923280080005*(x-0.0075)+0.9442946910858154
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,30.0,40.0,0.0125,0.0175,42397.788459311756*(x-0.0125)*(x-0.0125)*(x-0.0125)-737.9664264083143*(x-0.0125)*(x-0.0125)+8.664237815761414*(x-0.0125)+1.021080732345581
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,30.0,40.0,0.0175,0.0225,97084.2577802546*(x-0.0175)*(x-0.0175)*(x-0.0175)-669.7609560094152*(x-0.0175)*(x-0.0175)+4.464407686126651*(x-0.0175)+1.0512524843215942
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,30.0,40.0,0.0225,0.0275,-500338.18003590475*(x-0.0225)*(x-0.0225)*(x-0.0225)+3247.7246043141276*(x-0.0225)*(x-0.0225)+5.04811745955159*(x-0.0225)+1.068966031074524
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,30.0,40.0,0.0275,0.0325,765029.3490961348*(x-0.0275)*(x-0.0275)*(x-0.0275)-6049.849580563681*(x-0.0275)*(x-0.0275)+0.0*(x-0.0275)+1.112857460975647
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,30.0,40.0,0.0325,0.0375,20375.64731390848*(x-0.0325)*(x-0.0325)*(x-0.0325)+159.31210748835582*(x-0.0325)*(x-0.0325)-3.121294623426698*(x-0.0325)+1.0572398900985718
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,30.0,40.0,0.0375,0.0424999999999999,-663711.3432581476*(x-0.037500000000000006)*(x-0.037500000000000006)*(x-0.037500000000000006)+5243.41957792404*(x-0.037500000000000006)*(x-0.037500000000000006)+0.0*(x-0.037500000000000006)+1.0481631755828857
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,30.0,40.0,0.0424999999999999,0.0475,-17003.808468104417*(x-0.042499999999999996)*(x-0.042499999999999996)*(x-0.042499999999999996)-138.05593997715826*(x-0.042499999999999996)*(x-0.042499999999999996)+2.6558450348794174*(x-0.042499999999999996)+1.0962847471237183
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,30.0,40.0,0.0475,0.0525,785781.8603515604*(x-0.0475)*(x-0.0475)*(x-0.0475)-5893.363952636709*(x-0.0475)*(x-0.0475)+0.0*(x-0.0475)+1.1039870977401733
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,30.0,40.0,0.0525,0.0574999999999999,-7791.335364423076*(x-0.052500000000000005)*(x-0.052500000000000005)*(x-0.052500000000000005)+174.9554027132291*(x-0.052500000000000005)*(x-0.052500000000000005)+0.0*(x-0.052500000000000005)+1.0548757314682007
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,30.0,40.0,0.0574999999999999,0.065,-78596.21163972522*(x-0.057499999999999996)*(x-0.057499999999999996)*(x-0.057499999999999996)+1276.1143631654593*(x-0.057499999999999996)*(x-0.057499999999999996)+1.1652038748005593*(x-0.057499999999999996)+1.0582756996154785
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,30.0,40.0,0.065,0.0775,-59319.16104110793*(x-0.065)*(x-0.065)*(x-0.065)+830.4819251976224*(x-0.065)*(x-0.065)+7.04380860807881*(x-0.065)+1.1056383848190308
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,30.0,40.0,0.0775,0.1,28466.09777547371*(x-0.07750000000000001)*(x-0.07750000000000001)*(x-0.07750000000000001)-960.7307999222373*(x-0.07750000000000001)*(x-0.07750000000000001)+0.0*(x-0.07750000000000001)+1.2075910568237305
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,30.0,40.0,0.1,0.14,-1779.2673472686722*(x-0.1)*(x-0.1)*(x-0.1)+123.10936178415662*(x-0.1)*(x-0.1)+0.0*(x-0.1)+1.045467734336853
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,30.0,40.0,0.14,0.19,-224.93324687475402*(x-0.14)*(x-0.14)*(x-0.14)+3.7873367571775374*(x-0.14)*(x-0.14)+1.3082656758429008*(x-0.14)+1.1285696029663086
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,30.0,40.0,0.19,0.24,58.91836635175676*(x-0.19)*(x-0.19)*(x-0.19)-10.72160648897456*(x-0.19)*(x-0.19)+0.0*(x-0.19)+1.1753345727920532
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,30.0,40.0,0.24,0.295,952.9583967562972*(x-0.24)*(x-0.24)*(x-0.24)-72.88931408458296*(x-0.24)*(x-0.24)-0.6302729012592803*(x-0.24)+1.1558953523635864
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,30.0,40.0,0.295,0.6675,2.7837571290633956*(x-0.29500000000000004)*(x-0.29500000000000004)*(x-0.29500000000000004)-2.220446049250313e-16*(x-0.29500000000000004)*(x-0.29500000000000004)+0.0*(x-0.29500000000000004)+1.0592886209487915
shape,iterativefit,down_jesRelativeJEREC1,0,1.6,2.5,30.0,40.0,0.6675,1.1,1.2031718492507935
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,40.0,60.0,-15.0,0.0,0.8412034511566162
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,40.0,60.0,0.0,0.0025,0.8412034511566162
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,40.0,60.0,0.0025,0.0075,-24193.661011173623*(x-0.0025)*(x-0.0025)*(x-0.0025)+922.53156799532*(x-0.0025)*(x-0.0025)+18.541061878204356*(x-0.0025)+0.8412034511566162
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,40.0,60.0,0.0075,0.0125,-1077722.411099869*(x-0.0075)*(x-0.0075)*(x-0.0075)+6311.143623494666*(x-0.0075)*(x-0.0075)+25.951852982319533*(x-0.0075)+0.9539478421211243
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,40.0,60.0,0.0125,0.0175,211713.14159887028*(x-0.0125)*(x-0.0125)*(x-0.0125)-1753.7968469246498*(x-0.0125)*(x-0.0125)+8.234108384776002*(x-0.0125)+1.106770396232605
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,40.0,60.0,0.0175,0.0225,-241595.83636578315*(x-0.0175)*(x-0.0175)*(x-0.0175)+2020.138806795625*(x-0.0175)*(x-0.0175)+6.574625535444779*(x-0.0175)+1.1305601596832275
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,40.0,60.0,0.0225,0.0275,161289.66823212957*(x-0.0225)*(x-0.0225)*(x-0.0225)-1078.0672913785222*(x-0.0225)*(x-0.0225)+8.6563258759673*(x-0.0225)+1.1837372779846191
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,40.0,60.0,0.0275,0.0325,-262733.9883269163*(x-0.0275)*(x-0.0275)*(x-0.0275)+2467.0920460531356*(x-0.0275)*(x-0.0275)+9.972378079591797*(x-0.0275)+1.2202284336090088
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,40.0,60.0,0.0325,0.0375,-539640.8150017975*(x-0.0325)*(x-0.0325)*(x-0.0325)+2553.4811709530436*(x-0.0325)*(x-0.0325)+14.938249415604428*(x-0.0325)+1.2989258766174316
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,40.0,60.0,0.0375,0.0424999999999999,1321193.695068367*(x-0.037500000000000006)*(x-0.037500000000000006)*(x-0.037500000000000006)-9908.952713012734*(x-0.037500000000000006)*(x-0.037500000000000006)+0.0*(x-0.037500000000000006)+1.3699990510940552
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,40.0,60.0,0.0424999999999999,0.0475,-3970537.1856689346*(x-0.042499999999999996)*(x-0.042499999999999996)*(x-0.042499999999999996)+29779.028892517035*(x-0.042499999999999996)*(x-0.042499999999999996)+0.0*(x-0.042499999999999996)+1.2874244451522827
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,40.0,60.0,0.0475,0.0525,2080152.5115966739*(x-0.0475)*(x-0.0475)*(x-0.0475)-15601.143836975069*(x-0.0475)*(x-0.0475)+0.0*(x-0.0475)+1.5355830192565918
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,40.0,60.0,0.0525,0.0574999999999999,-4824647.90344241*(x-0.052500000000000005)*(x-0.052500000000000005)*(x-0.052500000000000005)+36184.85927581801*(x-0.052500000000000005)*(x-0.052500000000000005)+0.0*(x-0.052500000000000005)+1.4055734872817993
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,40.0,60.0,0.0574999999999999,0.0625,5037565.231323229*(x-0.057499999999999996)*(x-0.057499999999999996)*(x-0.057499999999999996)-37781.73923492425*(x-0.057499999999999996)*(x-0.057499999999999996)+0.0*(x-0.057499999999999996)+1.7071139812469482
shape,iterativefit,down_jesRelativeJEREC1,0,0.0,0.8,40.0,60.0,0.0625,0.0675,-318730.9400984837*(x-0.0625)*(x-0.0625)*(x-0.0625)+3305.576392386948*(x-0.0625)*(x-0.0625)+0.0*(x-0.0625)+1.3922661542892456
